,time,c1,c2,c3,c4
0,1648160070710975.0,106.4453125,-37.109375,-606.93359375,99.609375
1,1648160070714881.2,107.421875,-30.2734375,-418.9453125,100.5859375
2,1648160070718787.5,99.12109375,-45.8984375,-435.05859375,92.7734375
3,1648160070722693.8,104.00390625,-50.29296875,-487.79296875,92.7734375
4,1648160070726600.0,109.375,-41.015625,-482.421875,110.3515625
5,1648160070730506.2,105.95703125,-47.36328125,-500.0,85.44921875
6,1648160070734412.5,99.12109375,-62.01171875,-515.13671875,73.73046875
7,1648160070738318.8,97.65625,-60.546875,-604.4921875,88.8671875
8,1648160070742225.0,85.44921875,-39.55078125,-563.4765625,91.796875
9,1648160070746131.2,92.28515625,-42.48046875,-449.70703125,101.07421875
10,1648160070750037.5,111.328125,-49.31640625,-495.1171875,113.28125
11,1648160070753943.8,94.23828125,-48.33984375,-530.2734375,114.2578125
12,1648160070757850.0,98.14453125,-39.0625,-455.56640625,100.5859375
13,1648160070761756.2,107.91015625,-41.50390625,-416.50390625,87.890625
14,1648160070765662.5,104.4921875,-41.9921875,-465.33203125,87.40234375
15,1648160070769568.8,101.07421875,-41.9921875,-492.67578125,84.47265625
16,1648160070773475.0,96.19140625,-36.1328125,-450.1953125,83.49609375
17,1648160070777381.2,106.93359375,-28.3203125,-452.1484375,99.12109375
18,1648160070781287.5,108.88671875,-45.41015625,-525.87890625,115.72265625
19,1648160070785193.8,104.98046875,-42.48046875,-533.69140625,132.8125
20,1648160070789100.0,106.93359375,-18.06640625,-407.2265625,127.9296875
21,1648160070793006.2,121.58203125,-20.01953125,-325.68359375,125.9765625
22,1648160070796912.5,113.28125,-34.66796875,-483.3984375,125.9765625
23,1648160070800818.8,95.703125,-35.64453125,-554.19921875,112.3046875
24,1648160070804725.0,87.40234375,-43.9453125,-359.375,82.03125
25,1648160070808631.2,73.2421875,-51.26953125,-389.16015625,83.984375
26,1648160070812537.5,66.40625,-52.734375,-543.9453125,91.30859375
27,1648160070816443.8,71.77734375,-43.45703125,-521.97265625,58.10546875
28,1648160070820350.0,83.0078125,-29.296875,-374.51171875,55.6640625
29,1648160070824256.2,95.703125,-31.73828125,-420.8984375,63.4765625
30,1648160070828162.5,96.19140625,-38.0859375,-524.4140625,74.70703125
31,1648160070832068.8,84.47265625,-40.0390625,-500.48828125,76.66015625
32,1648160070835975.0,66.40625,-32.71484375,-307.12890625,55.6640625
33,1648160070839881.2,69.3359375,-30.2734375,-367.1875,78.125
34,1648160070843787.5,83.49609375,-25.390625,-443.359375,99.12109375
35,1648160070847693.8,83.0078125,-35.64453125,-363.76953125,84.9609375
36,1648160070851600.0,85.9375,-51.26953125,-334.47265625,67.3828125
37,1648160070855506.2,83.0078125,-44.921875,-372.55859375,62.01171875
38,1648160070859412.5,71.2890625,-40.0390625,-393.5546875,63.4765625
39,1648160070863318.8,77.1484375,-43.9453125,-414.55078125,75.1953125
40,1648160070867225.0,79.1015625,-30.2734375,-408.203125,84.47265625
41,1648160070871131.2,77.1484375,-22.94921875,-482.91015625,91.796875
42,1648160070875037.5,83.984375,-19.53125,-520.01953125,97.65625
43,1648160070878943.8,91.30859375,-15.625,-382.32421875,87.40234375
44,1648160070882850.0,98.6328125,-17.578125,-325.68359375,75.1953125
45,1648160070886756.2,99.12109375,-24.4140625,-496.58203125,74.21875
46,1648160070890662.5,95.21484375,-24.4140625,-558.10546875,76.66015625
47,1648160070894568.8,90.33203125,-15.13671875,-383.30078125,74.21875
48,1648160070898475.0,87.40234375,-28.80859375,-360.83984375,73.2421875
49,1648160070902381.2,98.14453125,-44.43359375,-466.796875,87.890625
50,1648160070906287.5,102.5390625,-33.69140625,-518.06640625,100.09765625
51,1648160070910193.8,104.4921875,-29.296875,-346.19140625,80.56640625
52,1648160070914100.0,113.28125,-36.1328125,-344.23828125,80.56640625
53,1648160070918006.2,105.95703125,-41.015625,-509.27734375,88.37890625
54,1648160070921912.5,83.984375,-61.03515625,-530.76171875,65.91796875
55,1648160070925818.8,80.56640625,-46.875,-355.46875,41.50390625
56,1648160070929725.0,70.80078125,-37.109375,-345.703125,48.828125
57,1648160070933631.2,55.17578125,-59.08203125,-491.2109375,60.05859375
58,1648160070937537.5,69.3359375,-59.08203125,-437.98828125,62.01171875
59,1648160070941443.8,90.8203125,-48.33984375,-290.52734375,79.1015625
60,1648160070945350.0,85.44921875,-48.33984375,-349.609375,80.078125
61,1648160070949256.2,67.87109375,-44.921875,-367.67578125,66.40625
62,1648160070953162.5,75.68359375,-35.64453125,-303.7109375,62.01171875
63,1648160070957068.8,83.0078125,-35.15625,-343.75,46.38671875
64,1648160070960975.0,76.171875,-43.45703125,-423.828125,46.875
65,1648160070964881.2,93.75,-50.78125,-473.14453125,72.265625
66,1648160070968787.5,98.6328125,-42.48046875,-382.8125,77.1484375
67,1648160070972693.8,80.56640625,-34.1796875,-284.1796875,81.0546875
68,1648160070976600.0,64.94140625,-54.19921875,-400.390625,98.14453125
69,1648160070980506.2,57.12890625,-57.6171875,-497.55859375,82.03125
70,1648160070984412.5,64.94140625,-61.03515625,-354.00390625,70.80078125
71,1648160070988318.8,70.3125,-63.96484375,-275.87890625,70.80078125
72,1648160070992225.0,72.75390625,-50.29296875,-423.33984375,59.5703125
73,1648160070996131.2,71.2890625,-36.1328125,-470.703125,64.453125
74,1648160071000037.5,79.58984375,-36.62109375,-300.29296875,66.89453125
75,1648160071003943.8,87.40234375,-63.96484375,-346.6796875,65.91796875
76,1648160071007850.0,87.40234375,-61.5234375,-423.828125,67.87109375
77,1648160071011756.2,73.73046875,-49.8046875,-440.4296875,79.58984375
78,1648160071015662.5,65.4296875,-52.734375,-388.18359375,92.7734375
79,1648160071019568.8,53.22265625,-57.12890625,-364.74609375,99.12109375
80,1648160071023475.0,62.98828125,-60.546875,-504.8828125,89.84375
81,1648160071027381.2,69.3359375,-40.0390625,-470.703125,61.03515625
82,1648160071031287.5,66.89453125,-44.43359375,-303.22265625,62.01171875
83,1648160071035193.8,73.73046875,-56.15234375,-347.16796875,63.4765625
84,1648160071039100.0,92.28515625,-56.640625,-416.015625,64.453125
85,1648160071043006.2,98.6328125,-66.40625,-387.20703125,60.546875
86,1648160071046912.5,77.1484375,-51.7578125,-327.63671875,72.265625
87,1648160071050818.8,60.546875,-53.22265625,-410.64453125,81.0546875
