,time,TP09,AF7,AF8,TP10
0,0.0,-30.2734375,-121.09375,-45.41015625,-0.48828125
1,0.003905057907104492,-36.62109375,-117.67578125,-49.8046875,-22.94921875
2,0.007810354232788086,-25.390625,-145.99609375,-34.66796875,-26.3671875
3,0.01171565055847168,-32.71484375,-129.8828125,-16.6015625,-7.32421875
4,0.015620708465576172,-40.52734375,-119.62890625,-27.83203125,12.6953125
5,0.019526004791259766,-35.64453125,-123.046875,-19.04296875,11.23046875
6,0.023431062698364258,-29.296875,-123.046875,-15.13671875,-10.25390625
7,0.02733635902404785,-26.3671875,-110.3515625,-28.3203125,-10.7421875
8,0.031241416931152344,-30.76171875,-95.703125,-14.6484375,13.18359375
9,0.03514671325683594,-30.76171875,-98.14453125,-8.7890625,0.9765625
10,0.03905177116394043,-34.66796875,-104.4921875,-30.2734375,-18.5546875
11,0.04295706748962402,-21.97265625,-106.93359375,-42.48046875,-6.34765625
12,0.04688310623168945,-14.6484375,-132.8125,-38.57421875,13.671875
13,0.05078840255737305,-17.578125,-129.8828125,-15.625,0.48828125
14,0.05469369888305664,-8.7890625,-127.9296875,-1.953125,-32.71484375
15,0.05859875679016113,-29.296875,-144.04296875,3.41796875,-28.3203125
16,0.06250405311584473,-15.13671875,-127.9296875,6.34765625,13.18359375
17,0.06640911102294922,-8.7890625,-123.53515625,4.8828125,32.71484375
18,0.07031440734863281,-26.85546875,-147.4609375,-10.7421875,-18.5546875
19,0.0742194652557373,-32.71484375,-165.0390625,-21.484375,-43.9453125
20,0.0781247615814209,-22.4609375,-160.64453125,-31.25,-15.625
21,0.08202981948852539,-24.90234375,-151.3671875,-49.8046875,17.08984375
22,0.08593511581420898,-30.2734375,-135.7421875,-36.62109375,20.5078125
23,0.08984041213989258,-8.30078125,-110.83984375,-18.06640625,8.7890625
24,0.0937652587890625,5.37109375,-110.83984375,-13.18359375,10.25390625
25,0.0976705551147461,-9.27734375,-118.65234375,-13.18359375,20.5078125
26,0.10157561302185059,-7.32421875,-125.9765625,-28.3203125,16.11328125
27,0.10548090934753418,9.27734375,-142.578125,-7.32421875,9.27734375
28,0.10938620567321777,7.8125,-158.69140625,7.32421875,19.04296875
29,0.11329126358032227,-12.20703125,-148.92578125,-19.04296875,28.3203125
30,0.11719655990600586,-37.109375,-116.69921875,-27.34375,17.578125
31,0.12110161781311035,-18.5546875,-106.4453125,-17.08984375,-7.32421875
32,0.12500691413879395,-4.8828125,-131.8359375,-35.15625,-8.7890625
33,0.12891197204589844,-17.08984375,-137.20703125,-43.9453125,10.25390625
34,0.13281726837158203,-38.57421875,-137.6953125,-26.85546875,19.04296875
35,0.13672256469726562,-25.87890625,-141.6015625,-22.94921875,-7.32421875
36,0.14064645767211914,0.48828125,-90.8203125,-23.4375,-17.08984375
37,0.14455175399780273,4.39453125,-101.07421875,-15.625,12.6953125
38,0.14845681190490723,-2.9296875,-115.234375,-26.85546875,29.78515625
39,0.15236210823059082,-17.578125,-89.35546875,-49.8046875,-7.8125
40,0.1562671661376953,-14.6484375,-95.703125,-30.76171875,-27.34375
41,0.1601724624633789,-8.7890625,-90.8203125,-18.5546875,8.30078125
42,0.1640775203704834,3.41796875,-73.2421875,-6.8359375,16.6015625
43,0.167982816696167,7.32421875,-80.078125,-3.41796875,13.18359375
44,0.17188811302185059,-11.71875,-118.1640625,-37.109375,-4.8828125
45,0.17579317092895508,-7.8125,-104.4921875,-48.33984375,-16.11328125
46,0.17969846725463867,-7.32421875,-60.546875,-31.73828125,13.671875
47,0.18360352516174316,-20.5078125,-68.359375,-20.01953125,12.6953125
48,0.18752717971801758,-3.90625,-73.73046875,-26.3671875,1.46484375
49,0.19143247604370117,1.46484375,-63.96484375,-29.296875,5.37109375
50,0.19533753395080566,-18.06640625,-77.1484375,-40.0390625,9.27734375
51,0.19924283027648926,-30.76171875,-56.640625,-50.29296875,14.6484375
52,0.20314788818359375,-19.53125,-17.08984375,-63.96484375,-4.8828125
53,0.20705318450927734,-13.18359375,-20.5078125,-50.29296875,-3.90625
54,0.21095848083496094,-0.48828125,-31.25,-14.6484375,28.3203125
55,0.21486353874206543,7.8125,-20.5078125,-41.015625,33.203125
56,0.21876883506774902,-9.27734375,-12.20703125,-38.57421875,9.765625
57,0.22267389297485352,-14.6484375,-17.08984375,-15.13671875,-29.78515625
58,0.2265791893005371,-7.8125,-32.2265625,-11.71875,-8.7890625
59,0.2304842472076416,-0.48828125,-26.3671875,-10.25390625,50.29296875
60,0.2344067096710205,-6.8359375,-28.80859375,-21.97265625,43.9453125
61,0.2383120059967041,-25.390625,-34.1796875,-38.0859375,10.25390625
62,0.2422173023223877,-23.4375,-34.66796875,-47.36328125,2.9296875
63,0.2461223602294922,-20.01953125,-49.31640625,-69.82421875,12.20703125
64,0.2500276565551758,-41.015625,-54.6875,-60.546875,36.62109375
65,0.2539327144622803,-47.36328125,-81.54296875,-14.6484375,25.87890625
66,0.25783801078796387,-29.296875,-81.54296875,-25.87890625,-1.46484375
67,0.26174306869506836,-27.34375,-60.546875,-55.17578125,17.578125
68,0.26564836502075195,-15.625,-43.9453125,-25.87890625,40.52734375
69,0.26955366134643555,-21.484375,-11.23046875,-15.13671875,6.34765625
70,0.27345871925354004,-27.83203125,-27.34375,-37.59765625,-19.04296875
71,0.27736401557922363,-10.7421875,-54.19921875,-42.48046875,21.97265625
72,0.28128552436828613,-15.13671875,-66.40625,-31.25,50.29296875
73,0.2851905822753906,-37.59765625,-65.91796875,-47.36328125,13.671875
74,0.2890958786010742,-51.26953125,-51.26953125,-72.265625,-29.296875
75,0.2930011749267578,-45.8984375,-74.21875,-64.453125,-2.9296875
76,0.2969062328338623,-6.8359375,-104.98046875,-37.59765625,38.0859375
77,0.3008115291595459,-18.06640625,-70.3125,-44.43359375,20.99609375
78,0.3047165870666504,-12.6953125,-41.9921875,-34.1796875,10.7421875
79,0.308621883392334,-4.39453125,-74.21875,-10.7421875,35.64453125
80,0.3125269412994385,-50.29296875,-83.49609375,-36.1328125,31.73828125
81,0.31643223762512207,-30.76171875,-54.6875,-50.78125,37.59765625
82,0.32033753395080566,-38.57421875,-61.03515625,-47.8515625,18.5546875
83,0.32424259185791016,-31.25,-83.49609375,-36.1328125,-5.859375
84,0.32816314697265625,-16.6015625,-112.79296875,-40.52734375,7.8125
85,0.33206844329833984,-30.2734375,-160.15625,-48.33984375,17.578125
86,0.33597350120544434,-25.390625,-170.41015625,-27.34375,7.8125
87,0.33987879753112793,-14.6484375,-154.78515625,-20.01953125,-15.625
88,0.3437838554382324,-24.4140625,-142.578125,-19.53125,5.859375
89,0.347689151763916,-30.2734375,-120.60546875,-4.39453125,32.71484375
90,0.3515944480895996,-36.1328125,-106.4453125,-5.859375,17.578125
91,0.3554995059967041,-45.41015625,-106.93359375,-16.6015625,-9.27734375
92,0.3594048023223877,-14.6484375,-109.375,-0.9765625,-5.859375
93,0.3633098602294922,-19.04296875,-120.1171875,-14.6484375,14.16015625
94,0.3672151565551758,-46.875,-116.69921875,-31.73828125,3.90625
95,0.3711202144622803,-36.1328125,-96.6796875,-19.04296875,-7.8125
96,0.3750474452972412,-27.83203125,-102.05078125,-12.6953125,-12.20703125
97,0.3789527416229248,-27.34375,-156.73828125,-38.57421875,-32.2265625
98,0.3828580379486084,-26.85546875,-147.94921875,-70.3125,-25.390625
99,0.3867630958557129,-46.38671875,-112.79296875,-56.15234375,-35.64453125
100,0.3906683921813965,-51.7578125,-118.1640625,-49.31640625,-53.7109375
101,0.394573450088501,-26.85546875,-120.1171875,-27.34375,-12.20703125
102,0.39847874641418457,-27.34375,-103.515625,-2.9296875,5.859375
103,0.40238380432128906,-44.43359375,-86.9140625,-10.25390625,-29.296875
104,0.40628910064697266,-36.1328125,-114.74609375,-25.390625,-53.22265625
105,0.41019439697265625,-25.390625,-135.25390625,-44.43359375,-50.29296875
106,0.41409945487976074,-27.34375,-131.34765625,-75.1953125,-40.0390625
107,0.41800475120544434,-24.4140625,-125.48828125,-50.29296875,-22.94921875
108,0.42193102836608887,-37.109375,-87.890625,-22.94921875,-34.66796875
109,0.42583632469177246,-51.26953125,-60.546875,-55.6640625,-38.0859375
110,0.42974162101745605,-45.8984375,-51.26953125,-57.12890625,-12.6953125
111,0.43364667892456055,-41.9921875,-37.109375,-37.109375,-3.41796875
112,0.43755197525024414,-32.2265625,-34.66796875,-37.59765625,-19.53125
113,0.44145703315734863,-30.2734375,-38.0859375,-41.9921875,-22.4609375
114,0.4453623294830322,-24.90234375,-32.71484375,-32.71484375,4.8828125
115,0.4492673873901367,-19.53125,-37.59765625,-50.78125,11.23046875
116,0.4531726837158203,-32.2265625,-57.6171875,-49.31640625,-12.20703125
117,0.4570779800415039,-29.296875,-43.45703125,-49.8046875,-34.66796875
118,0.4609830379486084,-19.53125,-25.390625,-48.828125,-28.3203125
119,0.464888334274292,-35.64453125,-50.29296875,-43.9453125,3.41796875
120,0.4688136577606201,-33.203125,-46.875,-40.52734375,2.9296875
121,0.4727189540863037,-31.25,-36.62109375,-40.52734375,-29.78515625
122,0.4766242504119873,-38.57421875,-80.078125,-57.12890625,-44.43359375
123,0.4805293083190918,-27.34375,-90.8203125,-46.38671875,-12.6953125
124,0.4844346046447754,-26.3671875,-53.22265625,-52.734375,0.0
125,0.4883396625518799,-49.31640625,-51.7578125,-58.10546875,-34.1796875
126,0.4922449588775635,-56.15234375,-53.22265625,-54.19921875,-42.48046875
127,0.49615001678466797,-35.15625,-28.3203125,-36.1328125,-22.94921875
128,0.5000553131103516,-34.1796875,-25.390625,-18.06640625,-7.32421875
129,0.5039606094360352,-38.0859375,-45.8984375,-28.3203125,-10.25390625
130,0.5078656673431396,-34.1796875,-53.22265625,-65.4296875,-23.92578125
131,0.5117709636688232,-9.27734375,-33.69140625,-62.5,-24.90234375
132,0.515695333480835,-31.25,-29.296875,-50.29296875,-18.5546875
133,0.5196006298065186,-55.17578125,-50.78125,-52.734375,-19.53125
134,0.523505687713623,-37.109375,-59.08203125,-52.734375,-53.22265625
135,0.5274109840393066,-30.2734375,-64.94140625,-62.5,-39.55078125
136,0.5313162803649902,-29.78515625,-58.59375,-61.03515625,-5.859375
137,0.5352213382720947,-48.33984375,-33.69140625,-56.640625,-19.53125
138,0.5391266345977783,-51.26953125,-27.83203125,-59.08203125,-34.1796875
139,0.5430316925048828,-24.90234375,-41.9921875,-64.453125,-21.97265625
140,0.5469369888305664,-0.48828125,-30.76171875,-54.6875,12.20703125
141,0.5508420467376709,-26.85546875,-15.13671875,-47.36328125,12.6953125
142,0.5547473430633545,-52.24609375,-48.33984375,-79.58984375,-24.90234375
143,0.5586526393890381,-46.38671875,-71.2890625,-72.75390625,-17.08984375
144,0.5625755786895752,-42.96875,-43.45703125,-27.34375,-1.953125
145,0.5664808750152588,-44.43359375,-38.57421875,-22.4609375,4.39453125
146,0.5703859329223633,-26.3671875,-30.2734375,-14.6484375,9.27734375
147,0.5742912292480469,-2.9296875,-29.78515625,-13.18359375,7.32421875
148,0.5781965255737305,-3.90625,-37.109375,-10.25390625,35.15625
149,0.582101583480835,-20.01953125,-12.20703125,-14.6484375,40.52734375
150,0.5860068798065186,-28.80859375,-15.625,-39.55078125,1.953125
151,0.589911937713623,-19.53125,-51.7578125,-48.828125,-15.13671875
152,0.5938172340393066,-6.34765625,-69.3359375,-45.41015625,-4.39453125
153,0.5977222919464111,-14.6484375,-46.38671875,-42.48046875,8.30078125
154,0.6016275882720947,-32.71484375,-45.41015625,-49.31640625,20.01953125
155,0.6055328845977783,-48.828125,-68.359375,-48.828125,-15.13671875
156,0.6094551086425781,-28.80859375,-53.22265625,-25.390625,-17.08984375
157,0.6133604049682617,-10.7421875,-66.89453125,-14.6484375,23.92578125
158,0.6172654628753662,-27.83203125,-66.40625,-19.53125,21.97265625
159,0.6211707592010498,-50.78125,-36.1328125,-22.94921875,-18.06640625
160,0.6250760555267334,-44.921875,-37.59765625,-24.90234375,-28.80859375
161,0.6289811134338379,-15.625,-50.78125,-35.64453125,7.8125
162,0.6328864097595215,-21.484375,-71.77734375,-54.19921875,11.23046875
163,0.636791467666626,-33.69140625,-91.30859375,-46.38671875,-12.20703125
164,0.6406967639923096,-22.94921875,-89.35546875,-36.62109375,-20.5078125
165,0.6446020603179932,-20.5078125,-72.265625,-47.36328125,-13.671875
166,0.6485071182250977,-44.43359375,-67.87109375,-41.015625,6.8359375
167,0.6524124145507812,-49.31640625,-82.51953125,-20.5078125,1.953125
168,0.6563341617584229,-41.9921875,-70.3125,-35.15625,-33.69140625
169,0.6602392196655273,-29.296875,-42.96875,-37.59765625,-25.87890625
170,0.6641445159912109,-22.4609375,-49.8046875,-26.3671875,-1.46484375
171,0.6680495738983154,-33.69140625,-63.96484375,-26.85546875,-5.859375
172,0.671954870223999,-42.48046875,-76.66015625,-44.921875,-32.2265625
173,0.6758599281311035,-42.48046875,-85.44921875,-49.8046875,-50.78125
174,0.6797652244567871,-33.203125,-106.93359375,-42.96875,-21.484375
175,0.6836705207824707,-19.04296875,-98.6328125,-44.43359375,1.953125
176,0.6875755786895752,-29.296875,-59.5703125,-31.73828125,-28.80859375
177,0.6914808750152588,-34.66796875,-71.2890625,-27.34375,-44.921875
178,0.6953859329223633,-16.6015625,-57.12890625,-41.50390625,-6.34765625
179,0.6992912292480469,-16.11328125,-31.73828125,-71.77734375,1.46484375
180,0.703211784362793,-41.9921875,-24.4140625,-59.5703125,-23.92578125
181,0.7071168422698975,-41.9921875,-29.296875,-43.9453125,-38.57421875
182,0.711022138595581,-30.76171875,-28.3203125,-46.875,-22.4609375
183,0.7149271965026855,-30.2734375,-19.04296875,-38.57421875,-3.41796875
184,0.7188324928283691,-22.94921875,-30.2734375,-43.45703125,0.0
185,0.7227375507354736,-23.92578125,-21.484375,-62.5,-12.6953125
186,0.7266428470611572,-22.94921875,-6.8359375,-51.26953125,-12.20703125
187,0.7305481433868408,-10.7421875,16.11328125,-24.4140625,3.41796875
188,0.7344532012939453,-16.6015625,33.69140625,-20.01953125,5.37109375
189,0.7383584976196289,-35.15625,-11.23046875,-37.109375,-14.6484375
190,0.7422635555267334,-27.83203125,-23.92578125,-60.546875,-15.13671875
191,0.746168851852417,-21.484375,3.90625,-49.8046875,1.953125
192,0.7500886917114258,-43.45703125,6.8359375,-65.91796875,-6.34765625
193,0.7539939880371094,-49.31640625,-13.18359375,-87.890625,-37.109375
194,0.7578990459442139,-31.25,-16.6015625,-79.58984375,-29.296875
195,0.7618043422698975,-21.97265625,-10.7421875,-46.38671875,3.90625
196,0.765709400177002,-40.52734375,-46.875,-26.3671875,-13.671875
197,0.7696146965026855,-67.87109375,-60.546875,-47.36328125,-49.31640625
198,0.77351975440979,-49.31640625,-41.9921875,-47.8515625,-36.62109375
199,0.7774250507354736,-28.3203125,-32.71484375,-40.52734375,-10.7421875
200,0.7813303470611572,-19.53125,-48.33984375,-53.7109375,-4.39453125
201,0.7852354049682617,-11.71875,-102.5390625,-50.29296875,-9.27734375
202,0.7891407012939453,-34.1796875,-125.9765625,-61.03515625,-30.76171875
203,0.7930457592010498,-32.71484375,-109.86328125,-73.73046875,-34.1796875
204,0.7969722747802734,-26.3671875,-100.09765625,-90.8203125,-8.30078125
205,0.800877571105957,-28.3203125,-100.5859375,-83.0078125,-10.25390625
206,0.8047826290130615,-26.85546875,-92.7734375,-32.2265625,-29.78515625
207,0.8086879253387451,-17.578125,-63.96484375,-27.34375,-14.16015625
208,0.8125932216644287,-6.34765625,-41.50390625,-17.578125,19.04296875
209,0.8164982795715332,-14.6484375,-55.6640625,-14.6484375,30.76171875
210,0.8204035758972168,-26.85546875,-89.35546875,-40.0390625,-10.7421875
211,0.8243086338043213,-20.99609375,-73.73046875,-49.8046875,-21.97265625
212,0.8282139301300049,-12.6953125,-64.94140625,-51.26953125,3.41796875
213,0.8321189880371094,-44.921875,-51.7578125,-54.6875,2.9296875
214,0.836024284362793,-54.6875,-28.80859375,-62.5,-17.578125
215,0.8399295806884766,-25.87890625,-55.17578125,-51.7578125,-26.3671875
216,0.8438549041748047,-16.11328125,-74.70703125,-35.64453125,-18.5546875
217,0.8477602005004883,-22.94921875,-78.61328125,-30.76171875,3.41796875
218,0.8516652584075928,-37.59765625,-75.1953125,-46.38671875,-5.37109375
219,0.8555705547332764,-39.0625,-62.98828125,-35.64453125,-36.1328125
220,0.8594756126403809,-23.92578125,-76.66015625,-17.08984375,-34.1796875
221,0.8633809089660645,-13.671875,-65.4296875,-13.18359375,0.48828125
222,0.867286205291748,-7.8125,-33.69140625,-19.53125,4.8828125
223,0.8711912631988525,-41.015625,-38.57421875,-69.3359375,-39.55078125
224,0.8750965595245361,-41.50390625,-40.52734375,-74.21875,-49.31640625
225,0.8790016174316406,-23.4375,-26.3671875,-45.8984375,-22.4609375
226,0.8829069137573242,-48.828125,-35.15625,-55.6640625,-10.7421875
227,0.8868119716644287,-42.96875,-29.78515625,-58.10546875,-18.06640625
228,0.8907365798950195,-19.53125,-34.1796875,-44.921875,-22.94921875
229,0.894641637802124,-16.11328125,-41.9921875,-56.640625,-13.18359375
230,0.8985469341278076,-30.2734375,-8.7890625,-67.3828125,7.8125
231,0.9024522304534912,-26.3671875,0.9765625,-39.0625,25.390625
232,0.9063572883605957,-21.484375,-1.953125,-36.62109375,-0.48828125
233,0.9102625846862793,-14.6484375,-28.3203125,-44.921875,-14.6484375
234,0.9141676425933838,2.9296875,-49.31640625,-45.41015625,31.25
235,0.9180729389190674,-25.87890625,-45.8984375,-50.29296875,22.4609375
236,0.921978235244751,-61.03515625,-85.44921875,-62.01171875,-26.85546875
237,0.9258832931518555,-43.9453125,-93.75,-64.94140625,-26.3671875
238,0.9297885894775391,-24.4140625,-56.15234375,-71.77734375,4.39453125
239,0.9336936473846436,-33.69140625,-58.59375,-65.91796875,13.18359375
240,0.9376165866851807,-41.50390625,-45.8984375,-22.94921875,1.953125
241,0.9415218830108643,-32.2265625,-29.296875,-25.390625,-0.48828125
242,0.9454271793365479,-21.97265625,-36.62109375,-49.8046875,2.9296875
243,0.9493322372436523,-19.04296875,-47.36328125,-67.3828125,15.13671875
244,0.9532375335693359,-41.50390625,-58.10546875,-77.63671875,1.46484375
