,time,TP09,AF7,AF8,TP10
0,0.0,-24.90234375,37.59765625,-27.34375,-20.5078125
1,0.003905773162841797,-14.16015625,36.62109375,-24.90234375,-40.52734375
2,0.007811546325683594,-7.32421875,37.59765625,-18.5546875,-13.18359375
3,0.01171731948852539,2.9296875,43.9453125,-16.6015625,22.94921875
4,0.015623092651367188,-10.7421875,49.8046875,-22.4609375,7.8125
5,0.019528627395629883,-21.484375,51.26953125,-26.85546875,-32.71484375
6,0.02343440055847168,-2.44140625,66.40625,-35.15625,-24.4140625
7,0.027340173721313477,-4.8828125,67.3828125,-33.203125,15.13671875
8,0.031245946884155273,-8.7890625,58.10546875,-19.53125,30.2734375
9,0.03515172004699707,1.953125,71.2890625,-20.01953125,11.23046875
10,0.039057254791259766,-4.8828125,81.0546875,-21.97265625,-13.671875
11,0.04296302795410156,-2.9296875,81.0546875,-13.18359375,0.0
12,0.04687213897705078,-9.27734375,84.9609375,-23.4375,23.4375
13,0.05077791213989258,-15.625,89.84375,-34.66796875,6.8359375
14,0.054683685302734375,-2.44140625,97.65625,-18.06640625,-13.18359375
15,0.05858922004699707,7.32421875,91.30859375,-22.94921875,-15.13671875
16,0.06249499320983887,-7.32421875,83.49609375,-40.0390625,7.8125
17,0.06640076637268066,-19.04296875,86.9140625,-42.96875,12.20703125
18,0.07030653953552246,-13.671875,90.33203125,-45.41015625,-10.25390625
19,0.07421231269836426,-4.8828125,99.609375,-34.1796875,-24.90234375
20,0.07811784744262695,4.8828125,109.86328125,-25.87890625,11.71875
21,0.08202362060546875,-5.37109375,115.72265625,-16.6015625,31.25
22,0.08592939376831055,-9.27734375,117.1875,-15.13671875,-11.71875
23,0.08983516693115234,-14.6484375,115.234375,-26.3671875,-36.62109375
24,0.0937492847442627,-28.3203125,113.28125,-31.25,3.90625
25,0.09765505790710449,-16.11328125,108.88671875,-43.45703125,40.0390625
26,0.10156083106994629,1.953125,115.72265625,-44.921875,26.3671875
27,0.10546660423278809,-0.9765625,109.375,-36.1328125,-20.5078125
28,0.10937213897705078,-10.25390625,97.65625,-30.2734375,1.46484375
29,0.11327791213989258,-8.30078125,93.75,-39.0625,55.6640625
30,0.11718368530273438,9.765625,97.65625,-38.0859375,30.2734375
31,0.12108945846557617,15.13671875,98.6328125,-20.5078125,-15.13671875
32,0.12499523162841797,2.44140625,89.84375,-15.625,1.953125
33,0.12890076637268066,-0.48828125,87.40234375,-23.92578125,44.921875
34,0.13280653953552246,-2.9296875,85.9375,-24.90234375,41.9921875
35,0.13671231269836426,-0.48828125,75.68359375,-22.4609375,-14.16015625
36,0.1406257152557373,-0.48828125,68.84765625,-25.390625,-29.296875
37,0.1445314884185791,12.20703125,79.58984375,-17.08984375,19.04296875
38,0.1484372615814209,14.6484375,75.68359375,-22.4609375,28.80859375
39,0.1523430347442627,-7.32421875,56.640625,-34.1796875,-15.625
40,0.1562485694885254,-15.13671875,57.6171875,-40.52734375,-26.3671875
41,0.1601543426513672,-15.13671875,64.94140625,-49.31640625,15.13671875
42,0.16406011581420898,-10.7421875,61.5234375,-46.875,26.3671875
43,0.16796588897705078,-14.6484375,54.19921875,-46.875,-0.9765625
44,0.17187166213989258,-4.8828125,52.24609375,-56.640625,-1.46484375
45,0.17577719688415527,2.9296875,54.19921875,-52.734375,23.92578125
46,0.17968297004699707,-12.20703125,48.33984375,-48.828125,38.57421875
47,0.18358874320983887,-7.8125,46.38671875,-49.31640625,24.90234375
48,0.1875019073486328,5.859375,49.8046875,-36.1328125,-5.37109375
49,0.1914076805114746,6.34765625,49.31640625,-31.73828125,-1.953125
50,0.1953132152557373,-2.9296875,49.8046875,-34.66796875,33.203125
51,0.1992189884185791,-17.578125,55.17578125,-41.015625,39.55078125
52,0.2031247615814209,-18.5546875,59.08203125,-47.36328125,7.32421875
53,0.2070305347442627,-26.3671875,55.6640625,-46.38671875,-11.23046875
